genre_id,artist_id
Q2344635,Q2113011
Q2344635,Q738714
Q2344635,Q1132434
Q2344635,Q1310839
Q2639210,Q638889
Q2639210,Q728049
Q2639210,Q504331
Q2639210,Q588382
Q2639210,Q2936649
Q2639210,Q7755711
Q2607836,Q1629681
Q2607836,Q1760836
Q2607836,Q11328522
Q2607836,Q1456447
Q2607836,Q7732946
Q2607836,Q1331669
Q3117305,Q7737020
Q3117305,Q7752222
Q3117305,Q7765848
Q3117305,Q285187
Q3117305,Q7769269
Q24935256,Q704112
Q24935256,Q5822268
Q6296743,Q2085377
Q6296743,Q10306713
Q6296743,Q10341995
Q6296743,Q10359400
Q6296743,Q465191
Q6296743,Q4124883
Q6296743,Q7967244
Q6153278,Q726071
Q6749708,Q3545224
Q6749708,Q1814728
Q6749708,Q5911095
Q6749708,Q3543976
Q6749708,Q7907572
Q1190565,Q6532216
Q1190565,Q134969
Q1190565,Q214418
Q1190565,Q1757705
Q1190565,Q1891138
Q1190565,Q1860769
Q1190565,Q180598
Q1190565,Q116936
Q97942949,Q3036182
Q97942949,Q666697
Q97942949,Q3482481
Q97942949,Q3520048
Q97942949,Q3521870
Q97942949,Q30504
Q97942949,Q3066755
Q97942949,Q4372
Q11325235,Q794148
Q11325235,Q313779
Q11325235,Q5367991
Q11325235,Q1781317
Q11325235,Q3522161
Q1432934,Q466370
Q1432934,Q452817
Q1432934,Q214418
Q1432934,Q259381
Q1432934,Q2252204
Q1432934,Q3523007
Q1432934,Q7847550
Q370778,Q813076
Q370778,Q691568
Q370778,Q1028565
Q370778,Q944058
Q370778,Q497298
Q370778,Q7733724
Q370778,Q1542725
Q370778,Q7801491
Q8770312,Q3751827
Q8770312,Q3756625
Q8770312,Q3756611
Q189045,Q485820
Q189045,Q1060797
Q189045,Q382890
Q189045,Q1332158
Q189045,Q504464
Q189045,Q826255
Q189045,Q1120684
Q189045,Q488916
Q11331157,Q212455
Q109050964,Q7399791
Q12701217,Q19804505
Q12701217,Q12701605
Q12701217,Q20453682
Q206159,Q861190
Q206159,Q203736
Q206159,Q212533
Q206159,Q488260
Q206159,Q2306
Q206159,Q9619
Q206159,Q45354
Q206159,Q1407424
Q236932,Q858688
Q236932,Q804567
Q236932,Q869427
Q236932,Q212533
Q236932,Q743353
Q236932,Q488260
Q236932,Q1382357
Q236932,Q1407424
Q1702909,Q611878
Q1702909,Q1299
Q1702909,Q211526
Q1702909,Q188713
Q1702909,Q192725
Q236913,Q285966
Q236913,Q1430616
Q236913,Q1550383
Q236913,Q2306
Q236913,Q1191761
Q236913,Q1144015
Q109077288,Q1990153
Q109077288,Q1550383
Q109077288,Q1191761
Q109077288,Q1144015
Q703778,Q547272
Q703778,Q925641
Q703778,Q391969
Q703778,Q583344
Q703778,Q9619
Q703778,Q523184
Q703778,Q2706252
Q703778,Q1971690
Q4841596,Q5462258
Q4841596,Q1141495
Q4841596,Q500492
Q4841596,Q485167
Q4841596,Q1542958
Q4841596,Q1428876
Q4841596,Q3066755
Q4841596,Q29606
Q25345818,Q659238
Q25345818,Q15044595
Q25345818,Q5526109
Q25345818,Q4483079
Q25345818,Q286346
Q16254929,Q112659660
Q617240,Q578376
Q617240,Q137769
Q617240,Q1457648
Q617240,Q4991503
Q617240,Q1430616
Q617240,Q1243718
Q617240,Q7489104
Q3322869,Q1276886
Q3322869,Q5437960
Q3322869,Q4991503
Q3322869,Q1243718
Q3322869,Q2733408
Q3322869,Q60827
Q98528291,Q804567
Q98528291,Q883407
Q98528291,Q839904
Q98528291,Q1031338
Q98528291,Q2563698
Q135112758,Q4729606
Q1641839,Q170132
Q1641839,Q312264
Q1641839,Q127330
Q1641839,Q1500073
Q1641839,Q44190
Q1641839,Q188626
Q1641839,Q573017
Q1641839,Q103550
Q320592,Q1319707
Q320592,Q700817
Q320592,Q170132
Q320592,Q705382
Q320592,Q679697
Q320592,Q44892
Q320592,Q181874
Q320592,Q153616
Q209137,Q808235
Q209137,Q578270
Q209137,Q181341
Q209137,Q645980
Q209137,Q483828
Q209137,Q578979
Q209137,Q595705
Q209137,Q1412030
Q1929352,Q192463
Q1929352,Q607725
Q1929352,Q370400
Q1929352,Q600344
Q1929352,Q378958
Q1929352,Q2004533
Q1929352,Q1683782
Q675553,Q192463
Q675553,Q511074
Q675553,Q983338
Q107197766,Q1316590
Q107197766,Q1452648
Q107197766,Q7756866
Q107197766,Q1431360
Q83270,Q27593
Q83270,Q126826
Q83270,Q101505
Q83270,Q11895
Q83270,Q124179
Q83270,Q2331
Q83270,Q202314
Q83270,Q190155
Q12702016,Q12695781
Q12702016,Q622988
Q12702016,Q12712669
Q55296418,Q885101
Q55296418,Q1138029
Q55296418,Q1264108
Q55296418,Q7729893
Q55296418,Q14197609
Q49451,Q273171
Q49451,Q151012
Q49451,Q192353
Q49451,Q189382
Q49451,Q2306
Q49451,Q213923
Q49451,Q203871
Q49451,Q184386
Q727803,Q11194338
Q727803,Q972623
Q727803,Q1474555
Q727803,Q942311
Q727803,Q1031228
Q727803,Q729505
Q106621063,Q1619432
Q106621063,Q273171
Q106621063,Q151012
Q106621063,Q917450
Q106621063,Q912990
Q106621063,Q184386
Q100151423,Q1844695
Q100151423,Q7378794
Q100151423,Q7899283
Q1051843,Q678410
Q1051843,Q1856247
Q1051843,Q1781747
Q65937817,Q218255
Q65937817,Q636
Q65937817,Q175195
Q65937817,Q176457
Q65937817,Q533478
Q65937817,Q211965
Q253137,Q727362
Q253137,Q47871
Q253137,Q483285
Q253137,Q2306
Q253137,Q462380
Q253137,Q1364657
Q253137,Q93346
Q217467,Q5383
Q217467,Q636
Q217467,Q44190
Q217467,Q334648
Q217467,Q1344131
Q217467,Q238795
Q217467,Q205001
Q217467,Q103550
Q753520,Q758845
Q753520,Q292960
Q753520,Q617822
Q753520,Q1445071
Q753520,Q2080180
Q753520,Q374747
Q753520,Q426827
Q106581777,Q832086
Q106581777,Q126953
Q106581777,Q212533
Q106581777,Q921267
Q106581777,Q507327
Q106581777,Q493697
Q106581777,Q7881749
Q106581777,Q71787
Q852767,Q607725
Q852767,Q158462
Q852767,Q285190
Q852767,Q1869710
Q852767,Q507327
Q852767,Q378958
Q852767,Q1061590
Q852767,Q136591
Q76092,Q332032
Q76092,Q5383
Q76092,Q1126287
Q76092,Q334648
Q76092,Q156872
Q76092,Q234750
Q76092,Q487919
Q76092,Q211770
Q1123745,Q1428813
Q1123745,Q920964
Q1123745,Q830586
Q835891,Q902881
Q835891,Q523957
Q835891,Q1752769
Q835891,Q7542
Q835891,Q10708
Q835891,Q1133807
Q6868046,Q472895
Q6868046,Q4759874
Q6868046,Q4043845
Q6868046,Q7542
Q6868046,Q250905
Q6868046,Q1571747
Q6868046,Q2992193
Q12326776,Q47670
Q12326776,Q42482
Q12326776,Q83468
Q12326776,Q15920
Q12326776,Q19697
Q12326776,Q180880
Q12326776,Q131231
Q12326776,Q254138
Q38848,Q25507
Q38848,Q47670
Q38848,Q478750
Q38848,Q42482
Q38848,Q83468
Q38848,Q19697
Q38848,Q504090
Q38848,Q124147
Q370515,Q531934
Q370515,Q182890
Q370515,Q552377
Q370515,Q1142870
Q370515,Q42482
Q370515,Q504090
Q370515,Q1753013
Q370515,Q192861
Q211723,Q25507
Q211723,Q392768
Q211723,Q613022
Q211723,Q1383552
Q211723,Q19697
Q211723,Q1531369
Q211723,Q192861
Q108665742,Q679287
Q108665742,Q1457636
Q108665742,Q728109
Q108665742,Q1042234
Q108665742,Q3832108
Q108665742,Q2023278
Q108665742,Q1408267
Q108665742,Q386747
Q822914,Q808863
Q822914,Q815610
Q822914,Q1186459
Q822914,Q1385113
Q822914,Q730248
Q822914,Q1123016
Q822914,Q1052564
Q822914,Q2141857
Q725011,Q314245
Q725011,Q648940
Q725011,Q44078
Q725011,Q156139
Q725011,Q252200
Q725011,Q192260
Q188539,Q259254
Q188539,Q384023
Q188539,Q182890
Q188539,Q486688
Q188539,Q550602
Q188539,Q221494
Q188539,Q272239
Q1785028,Q430224
Q1785028,Q46252
Q1785028,Q1397782
Q1785028,Q11895
Q1785028,Q1428813
Q1785028,Q542073
Q186170,Q47670
Q186170,Q840197
Q186170,Q1325974
Q186170,Q498460
Q186170,Q1402704
Q186170,Q514336
Q186170,Q2062170
Q108979517,Q1137045
Q108979517,Q7124160
Q108979517,Q1402704
Q108979517,Q1627650
Q108979517,Q514336
Q108979517,Q957090
Q108979517,Q2062170
Q108979517,Q1814408
Q5834708,Q756237
Q5834708,Q840197
Q5834708,Q1242531
Q5834708,Q2139942
Q5834708,Q109312907
Q5834708,Q1131337
Q2738113,Q329220
Q2738113,Q1113168
Q2738113,Q2525009
Q2738113,Q2278773
Q2738113,Q1539810
Q2738113,Q981397
Q2738113,Q781042
Q2089511,Q487396
Q2089511,Q737199
Q2089511,Q976851
Q2089511,Q1627365
Q2089511,Q498460
Q2089511,Q750593
Q2089511,Q1480687
Q483352,Q109871
Q483352,Q728170
Q483352,Q151890
Q483352,Q83431
Q483352,Q15920
Q483352,Q239074
Q483352,Q131231
Q483352,Q309312
Q932977,Q1135391
Q932977,Q1142256
Q932977,Q500350
Q932977,Q1383448
Q932977,Q922034
Q932977,Q899032
Q932977,Q519031
Q932977,Q899341
Q56377253,Q687760
Q56377253,Q655652
Q56377253,Q459524
Q56377253,Q1786798
Q56377253,Q2512236
Q56377253,Q845926
Q56377253,Q91178
Q57143,Q152540
Q57143,Q212715
Q57143,Q154129
Q57143,Q274593
Q57143,Q158895
Q57143,Q193174
Q57143,Q740159
Q57143,Q201207
Q484344,Q850616
Q484344,Q162586
Q484344,Q754323
Q484344,Q548844
Q484344,Q18557
Q484344,Q462380
Q484344,Q648940
Q484344,Q184827
Q2532560,Q547666
Q2532560,Q569408
Q2532560,Q15835576
Q2532560,Q2071101
Q2532560,Q1430984
Q2532560,Q2031683
Q2532560,Q1735960
Q2532560,Q722960
Q20378,Q484255
Q20378,Q485039
Q20378,Q320499
Q20378,Q1412298
Q20378,Q622947
Q20378,Q741836
Q20378,Q45165
Q20378,Q184827
Q667659,Q924413
Q667659,Q320499
Q667659,Q902881
Q667659,Q1662335
Q667659,Q1478077
Q667659,Q741836
Q667659,Q10708
Q856872,Q803876
Q856872,Q890064
Q856872,Q833370
Q856872,Q240767
Q856872,Q72092
Q856872,Q1489237
Q263734,Q485039
Q263734,Q131366
Q263734,Q80304
Q263734,Q240767
Q263734,Q261
Q263734,Q254371
Q263734,Q254138
Q263734,Q45165
Q641357,Q638241
Q641357,Q324645
Q641357,Q1208011
Q641357,Q1420629
Q641357,Q1147061
Q641357,Q1382642
Q641357,Q780588
Q641357,Q845926
Q132438,Q157201
Q132438,Q193172
Q132438,Q160119
Q132438,Q264029
Q132438,Q152761
Q132438,Q208417
Q132438,Q485116
Q132438,Q192861
Q213149,Q192863
Q213149,Q157201
Q213149,Q1307916
Q213149,Q916688
Q213149,Q698362
Q213149,Q954332
Q213149,Q524495
Q213149,Q928093
Q13586773,Q3499560
Q13586773,Q814482
Q13586773,Q830536
Q13586773,Q881957
Q13586773,Q176546
Q111971710,Q331626
Q111971710,Q22908676
Q111971710,Q67025
Q1621467,Q567714
Q1621467,Q1035310
Q1621467,Q487479
Q1621467,Q58207
Q1621467,Q264029
Q1621467,Q1362139
Q1621467,Q124720
Q1621467,Q1886400
Q2997058,Q1145479
Q2997058,Q1122398
Q2997058,Q948214
Q2997058,Q7888496
Q2997058,Q62030625
Q2997058,Q465220
Q2997058,Q10715833
Q65937017,Q390300
Q65937017,Q193172
Q65937017,Q748646
Q65937017,Q1261136
Q65937017,Q667042
Q65937017,Q88296934
Q65937017,Q247696
Q65937017,Q763887
Q16855754,Q1517060
Q16855754,Q1991928
Q16855754,Q31838670
Q16855754,Q5245804
Q16855754,Q19840134
Q16855754,Q23954870
Q16855754,Q253559
Q16855754,Q2482652
Q28949059,Q1437316
Q28949059,Q1824505
Q28949059,Q2468561
Q28949059,Q1530667
Q28949059,Q2733776
Q28949059,Q1348912
Q12882577,Q1261136
Q12882577,Q942165
Q12882577,Q164718
Q12882577,Q954332
Q12882577,Q1429330
Q12882577,Q161725
Q108297198,Q160111
Q108297198,Q160119
Q108297198,Q5881397
Q108297198,Q1740665
Q108297198,Q1794838
Q108297198,Q3473629
Q108297198,Q335352
Q108297198,Q1640550
Q126954549,Q632229
Q126954549,Q903033
Q126954549,Q61061591
Q126954549,Q96381993
Q126954549,Q1786394
Q126954549,Q17103153
Q483251,Q485231
Q483251,Q283835
Q483251,Q506314
Q483251,Q526132
Q483251,Q309001
Q483251,Q334537
Q483251,Q830761
Q65943557,Q737199
Q65943557,Q676620
Q65943557,Q526132
Q65943557,Q1116390
Q65943557,Q309001
Q65943557,Q334537
Q65943557,Q830761
Q1076092,Q755034
Q1076092,Q745915
Q1076092,Q370835
Q1076092,Q1538284
Q1076092,Q672432
Q1076092,Q660835
Q1076092,Q686550
Q1076092,Q269450
Q112144256,Q131836798
Q112144256,Q1538284
Q112144256,Q20880743
Q112144256,Q269614
Q2265866,Q485231
Q2265866,Q669042
Q2265866,Q1156998
Q2265866,Q138818
Q2265866,Q549768
Q2265866,Q1666276
Q2265866,Q966231
Q2265866,Q269450
Q6130346,Q4668280
Q6130346,Q17986331
Q6130346,Q1156998
Q6130346,Q49405377
Q6130346,Q1666276
Q6130346,Q6375048
Q6130346,Q3565258
Q253918,Q192863
Q253918,Q163989
Q253918,Q540368
Q253918,Q171718
Q253918,Q157026
Q253918,Q258546
Q253918,Q1146675
Q253918,Q257615
Q1181308,Q526132
Q1181308,Q954348
Q1181308,Q543604
Q2599472,Q417451
Q2599472,Q533658
Q2599472,Q272260
Q2599472,Q589580
Q2599472,Q1145479
Q2599472,Q948214
Q2599472,Q245494
Q178145,Q46573
Q178145,Q914074
Q178145,Q750593
Q178145,Q952468
Q178145,Q687651
Q178145,Q240457
Q178145,Q761119
Q178145,Q633405
Q241662,Q1133406
Q241662,Q1383759
Q241662,Q207731
Q241662,Q319458
Q241662,Q180880
Q241662,Q1638101
Q241662,Q239074
Q241662,Q740623
Q1772422,Q341374
Q1772422,Q2288552
Q1772422,Q1325974
Q1772422,Q278406
Q1772422,Q29421154
Q1772422,Q2699736
Q1772422,Q7979339
Q484179,Q673758
Q484179,Q75788
Q484179,Q218178
Q484179,Q498448
Q484179,Q111337
Q484179,Q954332
Q484179,Q1126314
Q484179,Q1339778
Q2525544,Q1141894
Q2525544,Q75788
Q2525544,Q1133218
Q2525544,Q1345756
Q2525544,Q700978
Q2525544,Q1394264
Q15629158,Q326034
Q15629158,Q183260
Q15629158,Q708220
Q15629158,Q655629
Q15629158,Q836609
Q1433387,Q893604
Q1433387,Q1135386
Q1433387,Q28974
Q1433387,Q2740154
Q1433387,Q625917
Q1433387,Q594855
Q720959,Q341338
Q720959,Q3647810
Q720959,Q528912
Q720959,Q973113
Q720959,Q2469809
Q720959,Q1795082
Q720959,Q385618
Q98528292,Q2238317
Q98528292,Q1143521
Q98528292,Q740430
Q98528292,Q334093
Q98528292,Q119265
Q98528292,Q8050892
Q486415,Q389008
Q486415,Q178792
Q486415,Q76244
Q486415,Q158304
Q486415,Q43510
Q486415,Q162247
Q486415,Q57138
Q486415,Q327072
Q41343,Q2238317
Q41343,Q1143521
Q41343,Q740430
Q41343,Q302
Q41343,Q334093
Q41343,Q119265
Q41343,Q1746210
Q124080511,Q302
Q124080511,Q625917
Q5690120,Q885152
Q16096634,Q11190781
Q16096634,Q20667368
Q3908370,Q259254
Q3908370,Q182890
Q3908370,Q185144
Q3908370,Q550602
Q3908370,Q1631685
Q3908370,Q522849
Q56353998,Q2004743
Q56353998,Q1135391
Q56353998,Q528912
Q56353998,Q690775
Q56353998,Q180880
Q107267446,Q1870545
Q1431327,Q917541
Q1431327,Q5099040
Q1431327,Q1253897
Q1431327,Q4037666
Q1431327,Q1282674
Q1431327,Q1377134
Q1431327,Q1652399
Q1431327,Q218997
Q145980,Q2841001
Q145980,Q18395212
Q747717,Q364131
Q747717,Q1225
Q747717,Q345431
Q747717,Q270669
Q747717,Q781634
Q747717,Q573067
Q747717,Q14159626
Q747717,Q2117272
Q187760,Q202741
Q187760,Q908848
Q187760,Q206939
Q187760,Q205001
Q187760,Q950309
Q187760,Q858388
Q187760,Q178095
Q187760,Q667389
Q597240,Q1798554
Q597240,Q50037
Q597240,Q58381
Q597240,Q16011
Q597240,Q316485
Q597240,Q1569811
Q11366,Q484255
Q11366,Q485820
Q11366,Q11647
Q11366,Q11649
Q11366,Q10708
Q11366,Q484427
Q11366,Q268160
Q11366,Q396
Q1055871,Q512076
Q1055871,Q212455
Q1055871,Q5462201
Q1055871,Q1137427
Q1055871,Q218866
Q1055871,Q5359582
Q1055871,Q769123
Q1055871,Q179767
Q113563746,Q95688943
Q113563746,Q55525789
Q113563746,Q60989925
Q485395,Q180582
Q485395,Q378948
Q485395,Q323834
Q485395,Q4049828
Q485395,Q484427
Q485395,Q1778916
Q485395,Q751814
Q485395,Q644458
Q1164252,Q2262336
Q1164252,Q1541561
Q1164252,Q1079267
Q1164252,Q1092459
Q1164252,Q4042301
Q1164252,Q7575024
Q1164252,Q7642402
Q1164252,Q105525534
Q183504,Q58608
Q183504,Q170599
Q183504,Q1003115
Q183504,Q431355
Q183504,Q922445
Q183504,Q180598
Q183504,Q211583
Q183504,Q221021
Q267287,Q16866644
Q267287,Q7547506
Q267287,Q7621157
Q267287,Q3514534
Q267287,Q3519888
Q267287,Q1634063
Q267287,Q2410301
Q267287,Q2414853
Q592330,Q812842
Q592330,Q25349372
Q592330,Q588820
Q592330,Q176240
Q592330,Q272496
Q592330,Q1132765
Q592330,Q1754136
Q2545135,Q4921986
Q2545135,Q2617421
Q2545135,Q1126301
Q2545135,Q11897643
Q2545135,Q3561554
Q2545135,Q1406448
Q2545135,Q221021
Q108123046,Q22080761
Q108123046,Q16390683
Q108123046,Q622944
Q108123046,Q984331
Q108123046,Q14517
Q108123046,Q16740568
Q108123046,Q922445
Q108123046,Q1467927
Q1490170,Q639124
Q1490170,Q4879261
Q1490170,Q1773603
Q1490170,Q4037708
Q1490170,Q176240
Q1490170,Q941559
Q1490170,Q1329500
Q110141586,Q14620218
Q110141586,Q4875710
Q110141586,Q534389
Q110141586,Q21485176
Q110141586,Q4392541
Q110141586,Q1419255
Q110141586,Q1406448
Q896513,Q11894
Q896513,Q1213111
Q896513,Q11889
Q896513,Q882464
Q896513,Q11890
Q10926,Q1035235
Q10926,Q976991
Q10926,Q642988
Q10926,Q483285
Q10926,Q943982
Q10926,Q1361543
Q10926,Q1757786
Q3724735,Q485811
Q3724735,Q642988
Q3724735,Q1340444
Q3724735,Q473466
Q3724735,Q1753105
Q3724735,Q1757786
Q3724735,Q1649624
Q3724735,Q1959559
Q11363,Q867706
Q11363,Q1345926
Q11363,Q75763471
Q11363,Q1080874
Q11363,Q3885030
Q11363,Q709143
Q11363,Q1412964
Q9253748,Q1080874
Q9253748,Q3885030
Q9253748,Q7902265
Q131481683,Q300558
Q131481683,Q3672076
Q131481683,Q838942
Q131481683,Q302533
Q131481683,Q2012006
Q131481683,Q1324566
Q131481683,Q1474339
Q131481683,Q638286
Q39052425,Q4955640
Q39052425,Q1035235
Q39052425,Q1690790
Q39052425,Q1277127
Q39052425,Q1649624
Q2187392,Q503037
Q2187392,Q1141495
Q2187392,Q4387765
Q2187392,Q45752
Q2187392,Q214990
Q2187392,Q666697
Q2187392,Q1430158
Q2187392,Q587713
Q1987105,Q950290
Q1987105,Q696898
Q1987105,Q1933496
Q1987105,Q1378050
Q1987105,Q500101
Q1987105,Q218149
Q1995980,Q1522079
Q1995980,Q840882
Q1995980,Q2465058
Q1995980,Q1217509
Q1995980,Q2633283
Q1995980,Q32543
Q1995980,Q2299850
Q11365,Q484255
Q11365,Q1127431
Q11365,Q624790
Q11365,Q898820
Q11365,Q11649
Q11365,Q142701
Q11365,Q1411035
Q11365,Q174817
Q272167,Q502291
Q272167,Q2476387
Q272167,Q1668512
Q272167,Q841042
Q272167,Q2069239
Q272167,Q4371
Q272167,Q1502037
Q272167,Q924292
Q379671,Q175097
Q379671,Q308816
Q379671,Q483718
Q379671,Q165714
Q379671,Q483802
Q379671,Q157327
Q379671,Q266496
Q2324411,Q371997
Q2324411,Q611179
Q2324411,Q1978005
Q2324411,Q420880
Q2324411,Q209956
Q3231749,Q45188
Q3231749,Q126128
Q3231749,Q665798
Q3231749,Q1335095
Q3231749,Q484311
Q3231749,Q188407
Q3231749,Q1051417
Q3231749,Q160103
Q2526653,Q259254
Q2526653,Q482907
Q2526653,Q483718
Q2526653,Q275059
Q2526653,Q464749
Q2526653,Q2117272
Q2526653,Q190155
Q2526653,Q136591
Q877693,Q224565
Q877693,Q214039
Q877693,Q158175
Q877693,Q261
Q877693,Q72092
Q877693,Q159351
Q877693,Q7857806
Q2281409,Q205838
Q2281409,Q58381
Q2281409,Q173180
Q2281409,Q489801
Q2281409,Q214990
Q2281409,Q464109
Q2281409,Q205001
Q2281409,Q220730
Q131425,Q999313
Q131425,Q379852
Q131425,Q24760
Q131425,Q853545
Q131425,Q256319
Q131425,Q769325
Q131425,Q179767
Q1132152,Q811021
Q1132152,Q2463731
Q1132152,Q3090295
Q1132152,Q578979
Q1132152,Q7701476
Q1132152,Q20019100
Q113676976,Q1803842
Q113676976,Q3990545
Q13060093,Q4280436
Q13060093,Q15982936
Q3606268,Q2866938
Q3606268,Q22121823
Q3606268,Q1890473
Q3606268,Q17109370
Q3606268,Q18395212
Q379033,Q259254
Q379033,Q204289
Q379033,Q275059
Q379033,Q464749
Q379033,Q124179
Q379033,Q15862
Q379033,Q845084
Q16527140,Q204289
Q16527140,Q275059
Q16527140,Q464749
Q16527140,Q204328
Q16527140,Q845084
Q16527140,Q1135315
Q16527140,Q207472
Q56351111,Q189635
Q56351111,Q2331
Q56351111,Q2306
Q56351111,Q15862
Q56351111,Q1299
Q56351111,Q1407424
Q56351111,Q11036
Q56351111,Q93346
Q1391336,Q8349
Q1391336,Q205356
Q1391336,Q868265
Q1391336,Q179652
Q1391336,Q205780
Q1391336,Q863573
Q1391336,Q2117518
Q6110311,Q501467
Q6110311,Q2240661
Q6110311,Q184217
Q6110311,Q598585
Q6110311,Q6160277
Q6453929,Q1282901
Q6453929,Q4353626
Q98528293,Q222628
Q98528293,Q1760836
Q98528293,Q11328522
Q98528293,Q1456447
Q98528293,Q188713
Q98528293,Q93346
Q2280273,Q3954067
Q2280273,Q7722658
Q2280273,Q916461
Q2280273,Q3987870
Q2280273,Q835289
Q2280273,Q7261422
Q25554481,Q464476
Q25554481,Q939329
Q25554481,Q208211
Q25554481,Q47871
Q25554481,Q81509
Q25554481,Q483407
Q25554481,Q82545
Q25554481,Q125603
Q27190,Q830316
Q27190,Q830586
Q27190,Q2294322
Q27190,Q904921
Q27190,Q208767
Q27190,Q103550
Q3071,Q939329
Q3071,Q557
Q3071,Q483407
Q3071,Q82545
Q3071,Q125603
Q3071,Q940536
Q3071,Q1135620
Q3071,Q28561969
Q486365,Q429952
Q486365,Q842336
Q486365,Q925601
Q486365,Q768132
Q486365,Q2719617
Q486365,Q2141308
Q486365,Q8074653
Q646679,Q1196229
Q646679,Q701692
Q646679,Q896398
Q646679,Q452100
Q646679,Q49661565
Q646679,Q153996
Q646679,Q538465
Q646679,Q2453750
Q2296495,Q1554171
Q2296495,Q4050792
Q2296495,Q2614717
Q2296495,Q2396318
Q2296495,Q3065138
Q2296495,Q28405869
Q2296495,Q600184
Q140626408,Q3065138
Q140626408,Q2413447
Q274401,Q521396
Q274401,Q884460
Q274401,Q600311
Q274401,Q973104
Q274401,Q959100
Q274401,Q1472482
Q274401,Q1751483
Q274401,Q1089581
Q1784032,Q1888098
Q487914,Q482477
Q487914,Q939329
Q487914,Q301142
Q487914,Q47871
Q487914,Q850645
Q487914,Q570025
Q487914,Q483558
Q487914,Q1501348
Q25099691,Q229496
Q25099691,Q524822
Q25099691,Q566173
Q25099691,Q1348695
Q25099691,Q864991
Q11661531,Q905073
Q11661531,Q10504997
Q11661531,Q11201367
Q11661531,Q910170
Q460674,Q1064319
Q460674,Q927112
Q460674,Q165846
Q460674,Q665979
Q460674,Q1382101
Q460674,Q591691
Q460674,Q1327973
Q460674,Q604695
Q2657409,Q1075851
Q2657409,Q1753290
Q2657409,Q690543
Q2657409,Q165846
Q2657409,Q1327973
Q2657409,Q2164974
Q2657409,Q604695
Q116148184,Q1075851
Q116148184,Q1753290
Q116148184,Q7600720
Q107697441,Q83814
Q107697441,Q7645874
Q10922,Q395013
Q10922,Q798671
Q10922,Q464476
Q10922,Q522463
Q10922,Q1140657
Q10922,Q208211
Q10922,Q1228418
Q10922,Q81509
Q1151260,Q574789
Q1151260,Q1228418
Q1151260,Q2321577
Q1151260,Q304675
Q1151260,Q771968
Q1151260,Q1809773
Q1151260,Q3995971
Q1151260,Q1365306
Q118640020,Q2321577
Q1995569,Q1142256
Q1995569,Q5250362
Q1995569,Q500350
Q1995569,Q1581736
Q542703,Q201669
Q542703,Q1113984
Q542703,Q747112
Q542703,Q301142
Q542703,Q862223
Q542703,Q754051
Q542703,Q246352
Q542703,Q951170
Q383615,Q574728
Q383615,Q1062552
Q383615,Q601984
Q383615,Q1422960
Q383615,Q117684
Q383615,Q2253282
Q1750088,Q4033175
Q1750088,Q884460
Q1750088,Q1062552
Q1750088,Q1228418
Q1750088,Q601984
Q1750088,Q117684
Q1750088,Q3988639
Q1750088,Q2001096
Q89423271,Q484595
Q89423271,Q56248912
Q89423271,Q2574419
Q89423271,Q23786494
Q89423271,Q7563397
Q188534,Q1826593
Q188534,Q994671
Q188534,Q1385506
Q188534,Q321762
Q188534,Q1500192
Q188534,Q677891
Q188534,Q1853330
Q188534,Q965154
Q888612,Q405269
Q888612,Q517472
Q888612,Q1937415
Q888612,Q965154
Q1147692,Q283835
Q1147692,Q668808
Q1147692,Q517472
Q1147692,Q1501681
Q1147692,Q1567719
Q1147692,Q458326
Q1147692,Q1806706
Q1147692,Q1783268
Q584752,Q689234
Q18915482,Q391393
Q9050551,Q484595
Q9050551,Q56248912
Q9050551,Q7563397
Q825769,Q460542
Q825769,Q3618794
Q825769,Q304675
Q825769,Q5706948
Q825769,Q1424928
Q825769,Q2485312
Q825769,Q12712669
Q825769,Q1365306
Q28070612,Q8058534
Q112628069,Q3738658
Q112628069,Q5505351
Q112628069,Q1424928
Q112628069,Q12712669
Q112593597,Q15784848
Q112593597,Q1206752
Q112593597,Q5706948
Q112593597,Q2210985
Q1784106,Q5035789
Q1784106,Q5075804
Q1784106,Q5188559
Q1784106,Q29636387
Q1784106,Q3844211
Q1784106,Q7044051
Q1784106,Q5554341
Q5724040,Q548907
Q5724040,Q1627373
Q183862,Q620454
Q183862,Q281894
Q183862,Q636135
Q183862,Q268359
Q183862,Q944143
Q183862,Q462709
Q183862,Q282855
Q183862,Q939139
Q475221,Q1044027
Q475221,Q597911
Q475221,Q1198118
Q475221,Q1348291
Q475221,Q17125981
Q475221,Q431700
Q475221,Q2430218
Q475221,Q1138974
Q616679,Q848428
Q616679,Q1035247
Q616679,Q3676067
Q616679,Q281894
Q616679,Q406379
Q616679,Q7361393
Q616679,Q961810
Q616679,Q1307025
Q110121422,Q12303765
Q4490718,Q654147
Q4490718,Q693583
Q4490718,Q240703
Q4490718,Q537954
Q4490718,Q485385
Q4490718,Q462709
Q4490718,Q1353720
Q4490718,Q390684
Q2084353,Q731642
Q2084353,Q757859
Q2084353,Q1141268
Q2084353,Q912581
Q2084353,Q953083
Q2084353,Q6088401
Q3046632,Q300386
Q3046632,Q584447
Q3046632,Q186318
Q3046632,Q2274674
Q30587784,Q850616
Q30587784,Q679818
Q30587784,Q20191939
Q30587784,Q15835576
Q30587784,Q7059558
Q30587784,Q2071101
