genre,country
http://www.wikidata.org/entity/Q12716093,Norway
http://www.wikidata.org/entity/Q98528195,Principality of Wallachia
http://www.wikidata.org/entity/Q98528195,Principality of Moldavia
http://www.wikidata.org/entity/Q134383813,Japan
http://www.wikidata.org/entity/Q5100799,China
http://www.wikidata.org/entity/Q104882182,Mauritius
http://www.wikidata.org/entity/Q124613834,Spain
http://www.wikidata.org/entity/Q124707721,Spain
http://www.wikidata.org/entity/Q125850367,Spain
http://www.wikidata.org/entity/Q125923072,Spain
http://www.wikidata.org/entity/Q3413969,Mexico
http://www.wikidata.org/entity/Q3437861,Mexico
http://www.wikidata.org/entity/Q139860634,England
http://www.wikidata.org/entity/Q703778,United Kingdom
http://www.wikidata.org/entity/Q724755,United Kingdom
http://www.wikidata.org/entity/Q725011,United Kingdom
http://www.wikidata.org/entity/Q727803,United Kingdom
http://www.wikidata.org/entity/Q780517,United Kingdom
http://www.wikidata.org/entity/Q825769,United Kingdom
http://www.wikidata.org/entity/Q828181,United Kingdom
http://www.wikidata.org/entity/Q837837,United Kingdom
http://www.wikidata.org/entity/Q842324,United Kingdom
http://www.wikidata.org/entity/Q846119,United Kingdom
http://www.wikidata.org/entity/Q858579,United Kingdom
http://www.wikidata.org/entity/Q844245,France
http://www.wikidata.org/entity/Q866816,France
http://www.wikidata.org/entity/Q124352838,United States
http://www.wikidata.org/entity/Q130344249,United States
http://www.wikidata.org/entity/Q132778448,United States
http://www.wikidata.org/entity/Q134983275,United States
http://www.wikidata.org/entity/Q136508884,United States
http://www.wikidata.org/entity/Q3591962,Ethiopia
http://www.wikidata.org/entity/Q3410854,France
http://www.wikidata.org/entity/Q3421402,France
http://www.wikidata.org/entity/Q3437841,France
http://www.wikidata.org/entity/Q3564915,France
http://www.wikidata.org/entity/Q12302979,United States
http://www.wikidata.org/entity/Q12362064,United States
http://www.wikidata.org/entity/Q13627677,United States
http://www.wikidata.org/entity/Q14493900,United States
http://www.wikidata.org/entity/Q14546558,United States
http://www.wikidata.org/entity/Q15141477,United States
http://www.wikidata.org/entity/Q3397882,United Kingdom
http://www.wikidata.org/entity/Q3408028,United Kingdom
http://www.wikidata.org/entity/Q3645098,United Kingdom
http://www.wikidata.org/entity/Q3797148,United Kingdom
http://www.wikidata.org/entity/Q700805,People's Republic of China
http://www.wikidata.org/entity/Q853873,People's Republic of China
http://www.wikidata.org/entity/Q3846957,People's Republic of China
http://www.wikidata.org/entity/Q724010,Azerbaijan
http://www.wikidata.org/entity/Q3736049,Germany
http://www.wikidata.org/entity/Q136065521,Luxembourg
http://www.wikidata.org/entity/Q124536568,Belgium
http://www.wikidata.org/entity/Q124616529,Belgium
http://www.wikidata.org/entity/Q3470688,Brazil
http://www.wikidata.org/entity/Q3470692,Brazil
http://www.wikidata.org/entity/Q3554510,Brazil
http://www.wikidata.org/entity/Q834959,Brazil
http://www.wikidata.org/entity/Q3785733,Slovakia
http://www.wikidata.org/entity/Q835562,Cuba
http://www.wikidata.org/entity/Q832665,Germany
http://www.wikidata.org/entity/Q3408409,Bulgaria
http://www.wikidata.org/entity/Q132526862,Poland
http://www.wikidata.org/entity/Q139991136,Poland
http://www.wikidata.org/entity/Q3408409,North Macedonia
http://www.wikidata.org/entity/Q12811727,Turkey
http://www.wikidata.org/entity/Q13060093,Turkey
http://www.wikidata.org/entity/Q130532355,Finland
http://www.wikidata.org/entity/Q783874,Indonesia
http://www.wikidata.org/entity/Q3419345,Romania
http://www.wikidata.org/entity/Q3735853,Latvia
http://www.wikidata.org/entity/Q3410876,Belize
http://www.wikidata.org/entity/Q125056553,Italy
http://www.wikidata.org/entity/Q125088409,Italy
http://www.wikidata.org/entity/Q130349818,Italy
http://www.wikidata.org/entity/Q12307741,Denmark
http://www.wikidata.org/entity/Q839029,Algeria
http://www.wikidata.org/entity/Q3495144,Algeria
http://www.wikidata.org/entity/Q3517436,Indonesia
http://www.wikidata.org/entity/Q766240,Chile
http://www.wikidata.org/entity/Q773880,Australia
http://www.wikidata.org/entity/Q783243,Australia
http://www.wikidata.org/entity/Q12339784,United Kingdom
http://www.wikidata.org/entity/Q13409536,United Kingdom
http://www.wikidata.org/entity/Q13627677,United Kingdom
http://www.wikidata.org/entity/Q3437876,Slovenia
http://www.wikidata.org/entity/Q3410882,Cuba
http://www.wikidata.org/entity/Q3422966,Czech Republic
http://www.wikidata.org/entity/Q3506890,Czech Republic
http://www.wikidata.org/entity/Q12876995,Greece
http://www.wikidata.org/entity/Q12876996,Greece
http://www.wikidata.org/entity/Q12881722,Greece
http://www.wikidata.org/entity/Q3415943,Armenia
http://www.wikidata.org/entity/Q3437873,Peru
http://www.wikidata.org/entity/Q3531526,Peru
http://www.wikidata.org/entity/Q3835724,Peru
http://www.wikidata.org/entity/Q131205623,Austria
http://www.wikidata.org/entity/Q139860634,North America
http://www.wikidata.org/entity/Q3408409,Serbia
http://www.wikidata.org/entity/Q3437823,Chile
http://www.wikidata.org/entity/Q13634037,Brazil
http://www.wikidata.org/entity/Q766240,Argentina
http://www.wikidata.org/entity/Q12168212,Ukraine
http://www.wikidata.org/entity/Q13164291,People's Republic of China
http://www.wikidata.org/entity/Q766240,Peru
http://www.wikidata.org/entity/Q3437867,New Zealand
http://www.wikidata.org/entity/Q3785731,New Zealand
http://www.wikidata.org/entity/Q835131,India
http://www.wikidata.org/entity/Q123543092,Netherlands
http://www.wikidata.org/entity/Q124357128,Netherlands
http://www.wikidata.org/entity/Q137946482,Netherlands
http://www.wikidata.org/entity/Q124079308,Uruguay
http://www.wikidata.org/entity/Q14942341,Germany
http://www.wikidata.org/entity/Q15077373,Germany
http://www.wikidata.org/entity/Q15629158,Germany
http://www.wikidata.org/entity/Q766240,Bolivia
http://www.wikidata.org/entity/Q723418,Colombia
http://www.wikidata.org/entity/Q3529199,Bolivia
http://www.wikidata.org/entity/Q3835724,Bolivia
http://www.wikidata.org/entity/Q123707590,France
http://www.wikidata.org/entity/Q125661847,France
http://www.wikidata.org/entity/Q125751285,France
http://www.wikidata.org/entity/Q137886730,France
http://www.wikidata.org/entity/Q12845743,Azerbaijan
http://www.wikidata.org/entity/Q12849794,Azerbaijan
http://www.wikidata.org/entity/Q13037709,Albania
http://www.wikidata.org/entity/Q125687720,United Kingdom
http://www.wikidata.org/entity/Q127606466,United Kingdom
http://www.wikidata.org/entity/Q3446440,Jamaica
http://www.wikidata.org/entity/Q124476025,Brazil
http://www.wikidata.org/entity/Q127835664,Brazil
http://www.wikidata.org/entity/Q131195285,Brazil
http://www.wikidata.org/entity/Q138617267,Brazil
http://www.wikidata.org/entity/Q740911,Jamaica
http://www.wikidata.org/entity/Q752785,Trinidad and Tobago
http://www.wikidata.org/entity/Q3535998,India
http://www.wikidata.org/entity/Q12472139,Indonesia
http://www.wikidata.org/entity/Q12483344,Indonesia
http://www.wikidata.org/entity/Q12487960,Indonesia
http://www.wikidata.org/entity/Q12499695,Indonesia
http://www.wikidata.org/entity/Q12499696,Indonesia
http://www.wikidata.org/entity/Q12499697,Indonesia
http://www.wikidata.org/entity/Q12499698,Indonesia
http://www.wikidata.org/entity/Q12501487,Indonesia
http://www.wikidata.org/entity/Q12521566,Indonesia
http://www.wikidata.org/entity/Q13200231,Indonesia
http://www.wikidata.org/entity/Q134318960,Russia
http://www.wikidata.org/entity/Q135437342,Russia
http://www.wikidata.org/entity/Q723418,Panama
http://www.wikidata.org/entity/Q783874,Malaysia
http://www.wikidata.org/entity/Q12736123,Romania
http://www.wikidata.org/entity/Q3437855,Malaysia
http://www.wikidata.org/entity/Q3410876,Honduras
http://www.wikidata.org/entity/Q717080,South Korea
http://www.wikidata.org/entity/Q846219,South Korea
http://www.wikidata.org/entity/Q840748,Iran
http://www.wikidata.org/entity/Q3419744,Haiti
http://www.wikidata.org/entity/Q3846957,Taiwan
http://www.wikidata.org/entity/Q3525838,Vietnam
http://www.wikidata.org/entity/Q3453150,Republic of the Congo
http://www.wikidata.org/entity/Q3575673,Ivory Coast
http://www.wikidata.org/entity/Q728579,Djibouti
http://www.wikidata.org/entity/Q3410876,Guatemala
http://www.wikidata.org/entity/Q3453150,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q860196,Cameroon
http://www.wikidata.org/entity/Q3394533,Cape Verde
http://www.wikidata.org/entity/Q12817895,Uzbekistan
http://www.wikidata.org/entity/Q12825911,Uzbekistan
http://www.wikidata.org/entity/Q12826679,Uzbekistan
http://www.wikidata.org/entity/Q3419347,Morocco
http://www.wikidata.org/entity/Q728579,Somalia
http://www.wikidata.org/entity/Q3553356,Madagascar
http://www.wikidata.org/entity/Q135472492,Indonesia
http://www.wikidata.org/entity/Q124312240,South Africa
http://www.wikidata.org/entity/Q132886044,South Africa
http://www.wikidata.org/entity/Q135107660,South Africa
http://www.wikidata.org/entity/Q124713283,Cuba
http://www.wikidata.org/entity/Q13034229,South Africa
http://www.wikidata.org/entity/Q675553,Louisiana
http://www.wikidata.org/entity/Q783874,Mauritania
http://www.wikidata.org/entity/Q846219,Korea
http://www.wikidata.org/entity/Q725011,Scandinavia
http://www.wikidata.org/entity/Q693322,Goguryeo
http://www.wikidata.org/entity/Q3512676,Andalusia
http://www.wikidata.org/entity/Q13060093,India
http://www.wikidata.org/entity/Q3477737,Mauritius
http://www.wikidata.org/entity/Q3510528,Mauritius
http://www.wikidata.org/entity/Q12499696,Singapore
http://www.wikidata.org/entity/Q12501487,Singapore
http://www.wikidata.org/entity/Q12702016,Singapore
http://www.wikidata.org/entity/Q6158987,Japan
http://www.wikidata.org/entity/Q3631657,Nigeria
http://www.wikidata.org/entity/Q3813661,Principality of Catalonia
http://www.wikidata.org/entity/Q6979961,Canada
http://www.wikidata.org/entity/Q7042753,Canada
http://www.wikidata.org/entity/Q7118426,Canada
http://www.wikidata.org/entity/Q7198347,Canada
http://www.wikidata.org/entity/Q3699386,Latin America
http://www.wikidata.org/entity/Q132508451,Chile
http://www.wikidata.org/entity/Q837389,Latin America
http://www.wikidata.org/entity/Q786815,Yugoslavia
http://www.wikidata.org/entity/Q6082625,Norway
http://www.wikidata.org/entity/Q124001752,Argentina
http://www.wikidata.org/entity/Q131535017,Argentina
http://www.wikidata.org/entity/Q135285638,Peru
http://www.wikidata.org/entity/Q136946883,Peru
http://www.wikidata.org/entity/Q140129045,Peru
http://www.wikidata.org/entity/Q12193614,Iraq
http://www.wikidata.org/entity/Q710673,Goryeo
http://www.wikidata.org/entity/Q15357587,Jamaica
http://www.wikidata.org/entity/Q15357632,Jamaica
http://www.wikidata.org/entity/Q3419350,Niger
http://www.wikidata.org/entity/Q6109162,Spain
http://www.wikidata.org/entity/Q6110311,Spain
http://www.wikidata.org/entity/Q6113614,Spain
http://www.wikidata.org/entity/Q6153333,Spain
http://www.wikidata.org/entity/Q783874,Arab world
http://www.wikidata.org/entity/Q6184945,United States
http://www.wikidata.org/entity/Q6188299,United States
http://www.wikidata.org/entity/Q6496560,Spain
http://www.wikidata.org/entity/Q7260409,Spain
http://www.wikidata.org/entity/Q12408914,Israel
http://www.wikidata.org/entity/Q12411192,Israel
http://www.wikidata.org/entity/Q135401059,India
http://www.wikidata.org/entity/Q6093324,Italy
http://www.wikidata.org/entity/Q6450040,United States
http://www.wikidata.org/entity/Q6496549,United States
http://www.wikidata.org/entity/Q6658771,United States
http://www.wikidata.org/entity/Q6689665,United States
http://www.wikidata.org/entity/Q6868046,United States
http://www.wikidata.org/entity/Q6912671,United States
http://www.wikidata.org/entity/Q6956465,United States
http://www.wikidata.org/entity/Q6979961,United States
http://www.wikidata.org/entity/Q7005181,United States
http://www.wikidata.org/entity/Q7042753,United States
http://www.wikidata.org/entity/Q7067688,United States
http://www.wikidata.org/entity/Q7085499,United States
http://www.wikidata.org/entity/Q7118426,United States
http://www.wikidata.org/entity/Q7180954,United States
http://www.wikidata.org/entity/Q7293809,United States
http://www.wikidata.org/entity/Q12499696,Malaysia
http://www.wikidata.org/entity/Q12501487,Malaysia
http://www.wikidata.org/entity/Q12701217,Malaysia
http://www.wikidata.org/entity/Q12702016,Malaysia
http://www.wikidata.org/entity/Q131005997,Venezuela
http://www.wikidata.org/entity/Q131006206,Venezuela
http://www.wikidata.org/entity/Q131302628,Venezuela
http://www.wikidata.org/entity/Q133294487,Venezuela
http://www.wikidata.org/entity/Q133709530,Venezuela
http://www.wikidata.org/entity/Q12246277,Yemen
http://www.wikidata.org/entity/Q13060093,Pakistan
http://www.wikidata.org/entity/Q131504672,Suriname
http://www.wikidata.org/entity/Q134029176,Suriname
http://www.wikidata.org/entity/Q140504059,Suriname
http://www.wikidata.org/entity/Q140566525,Suriname
http://www.wikidata.org/entity/Q140566776,Suriname
http://www.wikidata.org/entity/Q140574348,Suriname
http://www.wikidata.org/entity/Q140631552,Suriname
http://www.wikidata.org/entity/Q6026926,Turkey
http://www.wikidata.org/entity/Q6032954,Turkey
http://www.wikidata.org/entity/Q6032965,Uruguay
http://www.wikidata.org/entity/Q6036478,Mexico
http://www.wikidata.org/entity/Q6036566,Mexico
http://www.wikidata.org/entity/Q6132064,Mexico
http://www.wikidata.org/entity/Q6073487,North America
http://www.wikidata.org/entity/Q6132068,Mexico
http://www.wikidata.org/entity/Q6132074,Mexico
http://www.wikidata.org/entity/Q6132084,Mexico
http://www.wikidata.org/entity/Q6132086,Mexico
http://www.wikidata.org/entity/Q6138490,Mexico
http://www.wikidata.org/entity/Q6147820,Mexico
http://www.wikidata.org/entity/Q12219430,Saudi Arabia
http://www.wikidata.org/entity/Q12251955,Saudi Arabia
http://www.wikidata.org/entity/Q124526447,Bolivia
http://www.wikidata.org/entity/Q124545070,Bolivia
http://www.wikidata.org/entity/Q130369429,Bolivia
http://www.wikidata.org/entity/Q136646452,Bolivia
http://www.wikidata.org/entity/Q133709530,Colombia
http://www.wikidata.org/entity/Q139551738,Colombia
http://www.wikidata.org/entity/Q140463448,Israel
http://www.wikidata.org/entity/Q139551738,Dominican Republic
http://www.wikidata.org/entity/Q13018408,Thailand
http://www.wikidata.org/entity/Q13026479,Thailand
http://www.wikidata.org/entity/Q132337371,Yemen
http://www.wikidata.org/entity/Q6039799,Brazil
http://www.wikidata.org/entity/Q138327511,Myanmar
http://www.wikidata.org/entity/Q138798561,Taiwan
http://www.wikidata.org/entity/Q6026226,Indonesia
http://www.wikidata.org/entity/Q12613889,South Korea
http://www.wikidata.org/entity/Q13059993,Bangladesh
http://www.wikidata.org/entity/Q124253576,Sri Lanka
http://www.wikidata.org/entity/Q12499696,Brunei
http://www.wikidata.org/entity/Q12501487,Brunei
http://www.wikidata.org/entity/Q6036543,Argentina
http://www.wikidata.org/entity/Q6036568,Argentina
http://www.wikidata.org/entity/Q6058911,Argentina
http://www.wikidata.org/entity/Q6100580,Argentina
http://www.wikidata.org/entity/Q6153327,Argentina
http://www.wikidata.org/entity/Q6799044,Poland
http://www.wikidata.org/entity/Q7210038,Poland
http://www.wikidata.org/entity/Q7210069,Poland
http://www.wikidata.org/entity/Q6036517,Chile
http://www.wikidata.org/entity/Q6036579,Chile
http://www.wikidata.org/entity/Q6040713,Chile
http://www.wikidata.org/entity/Q6108923,Chile
http://www.wikidata.org/entity/Q6129485,Chile
http://www.wikidata.org/entity/Q12224286,Morocco
http://www.wikidata.org/entity/Q6367434,Turkey
http://www.wikidata.org/entity/Q136342829,Vietnam
http://www.wikidata.org/entity/Q12194543,Tunisia
http://www.wikidata.org/entity/Q6025503,Peru
http://www.wikidata.org/entity/Q6036427,Peru
http://www.wikidata.org/entity/Q6103404,Peru
http://www.wikidata.org/entity/Q6110296,Peru
http://www.wikidata.org/entity/Q6126881,Peru
http://www.wikidata.org/entity/Q6153818,Peru
http://www.wikidata.org/entity/Q15056301,China
http://www.wikidata.org/entity/Q124616529,Angola
http://www.wikidata.org/entity/Q137886730,Angola
http://www.wikidata.org/entity/Q138186567,Angola
http://www.wikidata.org/entity/Q6874626,Europe
http://www.wikidata.org/entity/Q6874634,Europe
http://www.wikidata.org/entity/Q7042753,Europe
http://www.wikidata.org/entity/Q12604228,Silla
http://www.wikidata.org/entity/Q138388459,Mali
http://www.wikidata.org/entity/Q6149344,Cambodia
http://www.wikidata.org/entity/Q130553967,Philippines
http://www.wikidata.org/entity/Q130467395,Tunisia
http://www.wikidata.org/entity/Q130711589,Tunisia
http://www.wikidata.org/entity/Q6050834,Venezuela
http://www.wikidata.org/entity/Q6110316,Paraguay
http://www.wikidata.org/entity/Q6168383,India
http://www.wikidata.org/entity/Q7258480,North America
http://www.wikidata.org/entity/Q6036526,Colombia
http://www.wikidata.org/entity/Q6066199,Colombia
http://www.wikidata.org/entity/Q6098469,Colombia
http://www.wikidata.org/entity/Q6153324,Colombia
http://www.wikidata.org/entity/Q7015151,United Kingdom
http://www.wikidata.org/entity/Q7067688,United Kingdom
http://www.wikidata.org/entity/Q6301761,Kenya
http://www.wikidata.org/entity/Q6392890,Kenya
http://www.wikidata.org/entity/Q136699920,Gabon
http://www.wikidata.org/entity/Q6296743,Brazil
http://www.wikidata.org/entity/Q7124405,Brazil
http://www.wikidata.org/entity/Q7260407,Brazil
http://www.wikidata.org/entity/Q123382682,Burkina Faso
http://www.wikidata.org/entity/Q6191683,People's Republic of China
http://www.wikidata.org/entity/Q131720394,Madagascar
http://www.wikidata.org/entity/Q133854160,Madagascar
http://www.wikidata.org/entity/Q136231231,Madagascar
http://www.wikidata.org/entity/Q137753347,Madagascar
http://www.wikidata.org/entity/Q139552439,Madagascar
http://www.wikidata.org/entity/Q6136664,Costa Rica
http://www.wikidata.org/entity/Q6111428,Panama
http://www.wikidata.org/entity/Q6117417,Panama
http://www.wikidata.org/entity/Q6138499,Panama
http://www.wikidata.org/entity/Q123944418,Nigeria
http://www.wikidata.org/entity/Q123945693,Nigeria
http://www.wikidata.org/entity/Q127606451,Nigeria
http://www.wikidata.org/entity/Q134584924,Nigeria
http://www.wikidata.org/entity/Q139801507,Nigeria
http://www.wikidata.org/entity/Q6169362,El Salvador
http://www.wikidata.org/entity/Q6138490,Zacatecas
http://www.wikidata.org/entity/Q135295820,Curaçao
http://www.wikidata.org/entity/Q141439026,India
http://www.wikidata.org/entity/Q132040889,Sápmi
http://www.wikidata.org/entity/Q140389135,Sápmi
http://www.wikidata.org/entity/Q6497489,Latvia
http://www.wikidata.org/entity/Q6132088,Nicaragua
http://www.wikidata.org/entity/Q6149344,Angkor
http://www.wikidata.org/entity/Q124705104,Puerto Rico
http://www.wikidata.org/entity/Q133294481,Puerto Rico
http://www.wikidata.org/entity/Q5724040,United States
http://www.wikidata.org/entity/Q5762403,United States
http://www.wikidata.org/entity/Q5881246,United States
http://www.wikidata.org/entity/Q6010117,United States
http://www.wikidata.org/entity/Q140799760,Brazil
http://www.wikidata.org/entity/Q5834708,Europe
http://www.wikidata.org/entity/Q6941917,Russia
http://www.wikidata.org/entity/Q140504059,Java
http://www.wikidata.org/entity/Q140831133,Eritrea
http://www.wikidata.org/entity/Q55529556,Japan
http://www.wikidata.org/entity/Q5716953,Spain
http://www.wikidata.org/entity/Q5717026,Spain
http://www.wikidata.org/entity/Q5747258,Spain
http://www.wikidata.org/entity/Q5747261,Spain
http://www.wikidata.org/entity/Q5970684,Spain
http://www.wikidata.org/entity/Q5979609,Spain
http://www.wikidata.org/entity/Q5747907,Uruguay
http://www.wikidata.org/entity/Q7198347,Greenland
http://www.wikidata.org/entity/Q7088779,Romania
http://www.wikidata.org/entity/Q5731395,Mexico
http://www.wikidata.org/entity/Q5731764,Mexico
http://www.wikidata.org/entity/Q5747877,Mexico
http://www.wikidata.org/entity/Q5794671,Mexico
http://www.wikidata.org/entity/Q5794680,Mexico
http://www.wikidata.org/entity/Q5794682,Mexico
http://www.wikidata.org/entity/Q65065491,England
http://www.wikidata.org/entity/Q30909062,Spain
http://www.wikidata.org/entity/Q48781411,Spain
http://www.wikidata.org/entity/Q53677895,Spain
http://www.wikidata.org/entity/Q53677903,Spain
http://www.wikidata.org/entity/Q53677911,Spain
http://www.wikidata.org/entity/Q53677919,Spain
http://www.wikidata.org/entity/Q53677925,Spain
http://www.wikidata.org/entity/Q53677927,Spain
http://www.wikidata.org/entity/Q53677931,Spain
http://www.wikidata.org/entity/Q53677938,Spain
http://www.wikidata.org/entity/Q53677940,Spain
http://www.wikidata.org/entity/Q53677944,Spain
http://www.wikidata.org/entity/Q53719487,Spain
http://www.wikidata.org/entity/Q65276678,Spain
http://www.wikidata.org/entity/Q91057397,Spain
http://www.wikidata.org/entity/Q5747874,Chile
http://www.wikidata.org/entity/Q5793032,Chile
http://www.wikidata.org/entity/Q5793654,Chile
http://www.wikidata.org/entity/Q5793656,Chile
http://www.wikidata.org/entity/Q5794674,Chile
http://www.wikidata.org/entity/Q5794676,Chile
http://www.wikidata.org/entity/Q5898237,Chile
http://www.wikidata.org/entity/Q6397421,Cuba
http://www.wikidata.org/entity/Q7070611,Algeria
http://www.wikidata.org/entity/Q7283707,Algeria
http://www.wikidata.org/entity/Q55641646,Norway
http://www.wikidata.org/entity/Q48770362,South America
http://www.wikidata.org/entity/Q141236774,Niue
http://www.wikidata.org/entity/Q31358818,Wales
http://www.wikidata.org/entity/Q48297861,Wales
http://www.wikidata.org/entity/Q6394780,Indonesia
http://www.wikidata.org/entity/Q6421060,Indonesia
http://www.wikidata.org/entity/Q5985805,Iceland
http://www.wikidata.org/entity/Q6950428,Peru
http://www.wikidata.org/entity/Q7171184,Peru
http://www.wikidata.org/entity/Q7260405,Australia
http://www.wikidata.org/entity/Q5778054,Cuba
http://www.wikidata.org/entity/Q6440913,Armenia
http://www.wikidata.org/entity/Q7122786,New Zealand
http://www.wikidata.org/entity/Q6942203,Nauru
http://www.wikidata.org/entity/Q6348907,India
http://www.wikidata.org/entity/Q6351763,India
http://www.wikidata.org/entity/Q7290060,India
http://www.wikidata.org/entity/Q5716336,Argentina
http://www.wikidata.org/entity/Q5863486,Argentina
http://www.wikidata.org/entity/Q6741049,Venezuela
http://www.wikidata.org/entity/Q5714628,Peru
http://www.wikidata.org/entity/Q5794690,Peru
http://www.wikidata.org/entity/Q54329757,United States
http://www.wikidata.org/entity/Q55415524,United States
http://www.wikidata.org/entity/Q55644985,United States
http://www.wikidata.org/entity/Q58809444,United States
http://www.wikidata.org/entity/Q60462608,United States
http://www.wikidata.org/entity/Q65089257,United States
http://www.wikidata.org/entity/Q96194931,United States
http://www.wikidata.org/entity/Q5799237,Peru
http://www.wikidata.org/entity/Q5898242,Peru
http://www.wikidata.org/entity/Q5903971,Peru
http://www.wikidata.org/entity/Q7142141,Ecuador
http://www.wikidata.org/entity/Q7142141,Colombia
http://www.wikidata.org/entity/Q6864975,Haiti
http://www.wikidata.org/entity/Q7295057,Haiti
http://www.wikidata.org/entity/Q5769376,India
http://www.wikidata.org/entity/Q6022257,India
http://www.wikidata.org/entity/Q6319299,Saint Lucia
http://www.wikidata.org/entity/Q7190617,Trinidad and Tobago
http://www.wikidata.org/entity/Q6742056,Malaysia
http://www.wikidata.org/entity/Q6742070,Malaysia
http://www.wikidata.org/entity/Q6785872,Malaysia
http://www.wikidata.org/entity/Q6956465,Hawaii
http://www.wikidata.org/entity/Q6510987,Lebanon
http://www.wikidata.org/entity/Q6480724,Laos
http://www.wikidata.org/entity/Q6480726,Laos
http://www.wikidata.org/entity/Q5730722,Venezuela
http://www.wikidata.org/entity/Q5870900,Venezuela
http://www.wikidata.org/entity/Q6378419,Iran
http://www.wikidata.org/entity/Q6425210,Nepal
http://www.wikidata.org/entity/Q31836693,Netherlands
http://www.wikidata.org/entity/Q39075405,Italy
http://www.wikidata.org/entity/Q5957561,Paraguay
http://www.wikidata.org/entity/Q54891495,Lithuania
http://www.wikidata.org/entity/Q89099707,Turkey
http://www.wikidata.org/entity/Q49096106,Sweden
http://www.wikidata.org/entity/Q70985721,Sweden
http://www.wikidata.org/entity/Q70985836,Sweden
http://www.wikidata.org/entity/Q53806314,Greece
http://www.wikidata.org/entity/Q59387411,Greece
http://www.wikidata.org/entity/Q60477130,Greece
http://www.wikidata.org/entity/Q5735613,Colombia
http://www.wikidata.org/entity/Q5753407,Colombia
http://www.wikidata.org/entity/Q5759480,Colombia
http://www.wikidata.org/entity/Q5764471,Colombia
http://www.wikidata.org/entity/Q5794983,Colombia
http://www.wikidata.org/entity/Q5886831,Colombia
http://www.wikidata.org/entity/Q5954460,Colombia
http://www.wikidata.org/entity/Q6821898,Pakistan
http://www.wikidata.org/entity/Q7125908,Pakistan
http://www.wikidata.org/entity/Q5767310,Bolivia
http://www.wikidata.org/entity/Q5799202,Bolivia
http://www.wikidata.org/entity/Q6665245,Thailand
http://www.wikidata.org/entity/Q6701559,Thailand
http://www.wikidata.org/entity/Q40488741,Uruguay
http://www.wikidata.org/entity/Q40501317,Uruguay
http://www.wikidata.org/entity/Q5964411,Vietnam
http://www.wikidata.org/entity/Q7023407,Vietnam
http://www.wikidata.org/entity/Q7023411,Vietnam
http://www.wikidata.org/entity/Q5895294,Hong Kong
http://www.wikidata.org/entity/Q7132500,Sri Lanka
http://www.wikidata.org/entity/Q6826151,Syria
http://www.wikidata.org/entity/Q5794686,El Salvador
http://www.wikidata.org/entity/Q30931016,Brazil
http://www.wikidata.org/entity/Q30934395,Brazil
http://www.wikidata.org/entity/Q48855105,Brazil
http://www.wikidata.org/entity/Q48855636,Brazil
http://www.wikidata.org/entity/Q48871578,Brazil
http://www.wikidata.org/entity/Q51882621,Brazil
http://www.wikidata.org/entity/Q56351526,Brazil
http://www.wikidata.org/entity/Q97180498,Brazil
http://www.wikidata.org/entity/Q65031097,Kenya
http://www.wikidata.org/entity/Q5765288,Polynesia
http://www.wikidata.org/entity/Q6419747,Afghanistan
http://www.wikidata.org/entity/Q60722009,France
http://www.wikidata.org/entity/Q5783033,Panama
http://www.wikidata.org/entity/Q5765288,Cook Islands
http://www.wikidata.org/entity/Q6003760,Cook Islands
http://www.wikidata.org/entity/Q48297861,United Kingdom
http://www.wikidata.org/entity/Q60462608,United Kingdom
http://www.wikidata.org/entity/Q95469495,United Kingdom
http://www.wikidata.org/entity/Q6431989,South Korea
http://www.wikidata.org/entity/Q6432024,South Korea
http://www.wikidata.org/entity/Q5747258,Latin America
http://www.wikidata.org/entity/Q5625934,Sweden
http://www.wikidata.org/entity/Q6442578,Guinea
http://www.wikidata.org/entity/Q5602044,Greece
http://www.wikidata.org/entity/Q5421158,United States
http://www.wikidata.org/entity/Q5464464,United States
http://www.wikidata.org/entity/Q5464474,United States
http://www.wikidata.org/entity/Q5466607,United States
http://www.wikidata.org/entity/Q5477103,United States
http://www.wikidata.org/entity/Q5612172,United States
http://www.wikidata.org/entity/Q6496560,Latin America
http://www.wikidata.org/entity/Q5501660,Canada
http://www.wikidata.org/entity/Q5529053,Turkey
http://www.wikidata.org/entity/Q65177809,Russia
http://www.wikidata.org/entity/Q94499224,Russia
http://www.wikidata.org/entity/Q6793820,Libya
http://www.wikidata.org/entity/Q6873842,Libya
http://www.wikidata.org/entity/Q6366462,Philippines
http://www.wikidata.org/entity/Q6749708,Philippines
http://www.wikidata.org/entity/Q7196456,Philippines
http://www.wikidata.org/entity/Q65204373,Belarus
http://www.wikidata.org/entity/Q31174954,Indonesia
http://www.wikidata.org/entity/Q56244093,Indonesia
http://www.wikidata.org/entity/Q56414588,Indonesia
http://www.wikidata.org/entity/Q63973609,Indonesia
http://www.wikidata.org/entity/Q65209820,Indonesia
http://www.wikidata.org/entity/Q65210341,Indonesia
http://www.wikidata.org/entity/Q65210670,Indonesia
http://www.wikidata.org/entity/Q65211748,Indonesia
http://www.wikidata.org/entity/Q65211993,Indonesia
http://www.wikidata.org/entity/Q70275981,Indonesia
http://www.wikidata.org/entity/Q97216998,Indonesia
http://www.wikidata.org/entity/Q5612172,Mexico
http://www.wikidata.org/entity/Q5643998,Mexico
